[34mINFO:   [0m Using cached SIF image
(1, 1, 4, .1, .540947)
(1, 1, 4, .15, .540947)
(1, 1, 4, .2, .243426)
(1, 1, 4, .25, .243426)
(1, 1, 4, .3, .0721262)
(1, 1, 4, .35, .0721262)
(1, 1, 4, .4, .0052592)
(1, 1, 4, .45, .0052592)
(1, 1, 4, .5, 0)
(1, 1, 4, .55, 0)
(1, 1, 4, .6, 0)
(1, 1, 4, .65, 0)
(1, 1, 4, .7, 0)
(1, 1, 4, .75, 0)
(1, 1, 4, .8, 0)
(1, 1, 4, .85, 0)
(1, 1, 4, .9, 0)
(1, 1, 4, .95, 0)
(1, 1, 4, 1, 0)
(1, 1, 5, 0, 1)
(1, 1, 5, .05, 1)
(1, 1, 5, .1, .480841)
(1, 1, 5, .15, .480841)
(1, 1, 5, .2, .169046)
(1, 1, 5, .25, .169046)
(1, 1, 5, .3, .0240421)
(1, 1, 5, .35, .0240421)
(1, 1, 5, .4, 0)
(1, 1, 5, .45, 0)
(1, 1, 5, .5, 0)
(1, 1, 5, .55, 0)
(1, 1, 5, .6, 0)
(1, 1, 5, .65, 0)
(1, 1, 5, .7, 0)
(1, 1, 5, .75, 0)
(1, 1, 5, .8, 0)
(1, 1, 5, .85, 0)
(1, 1, 5, .9, 0)
(1, 1, 5, .95, 0)
(1, 1, 5, 1, 0)
(1, 1, 6, 0, 1)
(1, 1, 6, .05, 1)
(1, 1, 6, .1, .420736)
(1, 1, 6, .15, .420736)
(1, 1, 6, .2, .108189)
(1, 1, 6, .25, .108189)
(1, 1, 6, .3, 0)
(1, 1, 6, .35, 0)
(1, 1, 6, .4, 0)
(1, 1, 6, .45, 0)
(1, 1, 6, .5, 0)
(1, 1, 6, .55, 0)
(1, 1, 6, .6, 0)
(1, 1, 6, .65, 0)
(1, 1, 6, .7, 0)
(1, 1, 6, .75, 0)
(1, 1, 6, .8, 0)
(1, 1, 6, .85, 0)
(1, 1, 6, .9, 0)
(1, 1, 6, .95, 0)
(1, 1, 6, 1, 0)
(1, 1, 7, 0, 1)
(1, 1, 7, .05, 1)
(1, 1, 7, .1, .360631)
(1, 1, 7, .15, .360631)
(1, 1, 7, .2, .0540947)
(1, 1, 7, .25, .0540947)
(1, 1, 7, .3, 0)
(1, 1, 7, .35, 0)
(1, 1, 7, .4, 0)
(1, 1, 7, .45, 0)
(1, 1, 7, .5, 0)
(1, 1, 7, .55, 0)
(1, 1, 7, .6, 0)
(1, 1, 7, .65, 0)
(1, 1, 7, .7, 0)
(1, 1, 7, .75, 0)
(1, 1, 7, .8, 0)
(1, 1, 7, .85, 0)
(1, 1, 7, .9, 0)
(1, 1, 7, .95, 0)
(1, 1, 7, 1, 0)
(1, 1, 8, 0, 1)
(1, 1, 8, .05, 1)
(1, 1, 8, .1, .315552)
(1, 1, 8, .15, .315552)
(1, 1, 8, .2, .0270473)
(1, 1, 8, .25, .0270473)
(1, 1, 8, .3, 0)
(1, 1, 8, .35, 0)
(1, 1, 8, .4, 0)
(1, 1, 8, .45, 0)
(1, 1, 8, .5, 0)
(1, 1, 8, .55, 0)
(1, 1, 8, .6, 0)
(1, 1, 8, .65, 0)
(1, 1, 8, .7, 0)
(1, 1, 8, .75, 0)
(1, 1, 8, .8, 0)
(1, 1, 8, .85, 0)
(1, 1, 8, .9, 0)
(1, 1, 8, .95, 0)
(1, 1, 8, 1, 0)
(1, 1, 9, 0, 1)
(1, 1, 9, .05, 1)
(1, 1, 9, .1, .270473)
(1, 1, 9, .15, .270473)
(1, 1, 9, .2, .00676183)
(1, 1, 9, .25, .00676183)
(1, 1, 9, .3, 0)
(1, 1, 9, .35, 0)
(1, 1, 9, .4, 0)
(1, 1, 9, .45, 0)
(1, 1, 9, .5, 0)
(1, 1, 9, .55, 0)
(1, 1, 9, .6, 0)
(1, 1, 9, .65, 0)
(1, 1, 9, .7, 0)
(1, 1, 9, .75, 0)
(1, 1, 9, .8, 0)
(1, 1, 9, .85, 0)
(1, 1, 9, .9, 0)
(1, 1, 9, .95, 0)
(1, 1, 9, 1, 0)
(1, 1, 10, 0, 1)
(1, 1, 10, .05, 1)
(1, 1, 10, .1, .225394)
(1, 1, 10, .15, .225394)
(1, 1, 10, .2, 0)
(1, 1, 10, .25, 0)
(1, 1, 10, .3, 0)
(1, 1, 10, .35, 0)
(1, 1, 10, .4, 0)
(1, 1, 10, .45, 0)
(1, 1, 10, .5, 0)
(1, 1, 10, .55, 0)
(1, 1, 10, .6, 0)
(1, 1, 10, .65, 0)
(1, 1, 10, .7, 0)
(1, 1, 10, .75, 0)
(1, 1, 10, .8, 0)
(1, 1, 10, .85, 0)
